9	12	1979	11.177	12.691	8.241	0.615	0.929	8.955
10	12	1979	4.298	12.021	8.117	3.253	0.899	7.984
11	12	1979	3.454	8.87	4.883	4.39	0.891	7.997
12	12	1979	6.048	12.163	2.558	0.803	0.94	6.309
13	12	1979	15.93	11.581	8.214	2.335	0.87	4.845
14	12	1979	7.801	11.588	4.711	2.561	0.859	7.74
15	12	1979	8.979	9.261	4.921	1.072	0.792	11.485
16	12	1979	3.892	11.31	3.383	0.516	0.85	5.131
17	12	1979	0.906	9.366	5.54	1.733	0.717	8.818
18	12	1979	0.913	6.917	4.23	2.325	0.746	8.119
19	12	1979	0.097	4.559	1.446	4.157	0.767	7.322
20	12	1979	0	3.892	-0.594	4.258	0.839	5.993
21	12	1979	0.112	3.856	-1.134	2.81	0.846	5.32
22	12	1979	0.173	2.475	-0.849	2.397	0.81	5.315
23	12	1979	0.388	3.219	-0.885	4.023	0.799	2.229
24	12	1979	2.414	6.244	-0.055	4.212	0.887	2.842
25	12	1979	0	7.11	-1.57	4.309	0.87	2.899
26	12	1979	2.45	8.995	4.892	0.473	0.884	9.299
27	12	1979	64.351	12.049	3.268	0.142	0.927	14.294
28	12	1979	7.895	6.903	3.005	4.286	0.855	6.576
29	12	1979	3.249	6.012	3.21	3.02	0.837	6.298
30	12	1979	0.072	5.872	2.542	2.439	0.814	5.708
31	12	1979	0	5.824	1.376	3.238	0.825	3.176
1	1	1980	0.536	4.082	-1.835	1.768	0.814	2.504
2	1	1980	0	2.366	-3.438	4.528	0.724	2.412
3	1	1980	8.13	11.01	0.666	0.283	0.895	6.458
4	1	1980	0.941	11.05	6.137	2.755	0.87	5.995
5	1	1980	1.075	7.419	4.681	1.055	0.809	5.579
6	1	1980	0.333	6.976	4.739	1.416	0.811	5.462
7	1	1980	0.33	5.763	2.761	3.367	0.853	3.645
8	1	1980	1.298	5.307	4.229	0.887	0.836	4.549
9	1	1980	3.385	5.215	3.388	2.275	0.828	5.794
10	1	1980	0.855	3.716	-0.855	4.95	0.825	4.481
11	1	1980	0	3.172	-1.225	4.53	0.77	2.728
12	1	1980	0	2.45	-1.901	5.164	0.742	4.247
13	1	1980	0.038	1.336	-3.382	5.088	0.871	4.137
14	1	1980	3.368	2.497	-5.356	4.69	0.87	1.93
15	1	1980	3.286	2.811	0.69	1.488	0.884	5.272
16	1	1980	0.357	3.609	0.211	2.12	0.863	5.941
17	1	1980	0.347	3.137	-1.385	1.996	0.89	4.67
18	1	1980	0.978	2.561	-1.346	2.343	0.872	3.054
